代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
1802,台玻,"6,715,498","2,019","114,575,966",17.05,17.3,16.9,16.95, ,0,16.95,88,17,251,188.33
1805,寶徠,"524,258",210,"6,213,410",12,12.1,11.7,11.9, ,0,11.9,19,11.95,63,0
1806,冠軍,"1,991,912",647,"16,294,175",8.12,8.29,8.06,8.15,+,0.04,8.14,24,8.15,5,0
1808,潤隆,"248,379",199,"14,981,891",59.5,60.6,59.5,60.5,+,0.6,60.3,3,60.5,38,22.16
1809,中釉,"550,710",198,"5,950,734",10.95,10.95,10.75,10.75,-,0.1,10.7,31,10.75,30,0
1810,和成,"237,008",121,"2,151,615",9.02,9.12,9.02,9.09,+,0.07,9.09,17,9.1,15,53.47
1817,凱撒衛,"19,000",12,"614,450",32.4,32.45,32.25,32.35,-,0.05,32.35,3,32.4,5,10.93
1903,士紙,"159,076",130,"7,797,539",48.5,49.7,48.4,49.2,+,0.7,48.95,1,49.2,3,0
1904,正隆,"1,612,336","1,081","47,258,915",29.5,29.5,29.1,29.35,+,0.05,29.35,33,29.4,106,9.59
1905,華紙,"2,926,704",622,"30,034,854",10.25,10.35,10.2,10.25, ,0,10.25,13,10.3,53,0
1906,寶隆,"179,311",95,"2,760,969",15.25,15.5,15.25,15.3,-,0.1,15.3,19,15.35,3,30.6
1907,永豐餘,"3,507,746","1,537","85,699,639",24.2,24.7,24.2,24.35,+,0.25,24.3,64,24.35,40,8.85
1909,榮成,"10,376,486","2,751","213,989,289",20.75,20.85,20.45,20.6, ,0,20.55,156,20.6,54,26.08
2002,中鋼,"14,926,034","5,220","348,879,288",23.25,23.5,23.2,23.4,+,0.2,23.35,283,23.4,42,0
2002A,中鋼特,"22,170",26,"1,124,539",50.6,50.9,50.6,50.8,-,0.1,50.8,2,50.9,12,0
2006,東和鋼鐵,"4,095,389","2,026","132,543,450",32.45,32.65,32,32.3,+,0.1,32.3,21,32.35,63,13.4
2007,燁興,"779,380",366,"6,502,408",8.22,8.5,8.19,8.32,+,0.1,8.27,1,8.32,4,0
2008,高興昌,"67,624",54,"873,546",12.85,13.15,12.85,12.95,+,0.15,12.9,1,13,6,0
2009,第一銅,"9,542,263","4,629","217,384,771",22.35,23.45,22.35,22.6,+,0.3,22.55,25,22.6,47,753.33
2010,春源,"752,709",275,"8,880,883",11.85,11.9,11.75,11.8, ,0,11.8,17,11.85,19,21.45
2012,春雨,"69,446",57,"1,235,079",17.6,18,17.6,17.9,+,0.15,17.85,2,17.95,3,24.86
2013,中鋼構,"343,769",226,"9,854,020",28.7,28.9,28.55,28.6,-,0.1,28.6,36,28.65,14,10.96
2014,中鴻,"18,062,288","5,258","243,048,414",13.75,13.85,13.3,13.4,-,0.25,13.4,"1,028",13.45,93,0
2015,豐興,"342,032",243,"22,387,318",65.2,65.9,65,65.6,+,0.6,65.4,14,65.6,30,15.92
2017,官田鋼,"1,158,276",403,"11,637,895",10.1,10.15,10,10,-,0.1,10,88,10.05,9,0
2020,美亞,"276,033",151,"5,161,494",18.65,18.8,18.65,18.65,+,0.05,18.65,128,18.7,5,11.23
2022,聚亨,"583,157",201,"3,682,429",6.3,6.4,6.29,6.3, ,0,6.3,27,6.31,3,0
2023,燁輝,"3,315,871",924,"38,411,824",11.75,11.8,11.45,11.55,-,0.15,11.55,159,11.6,114,0
2024,志聯,"37,663",35,"526,678",13.95,14,13.95,13.95,-,0.1,13.9,9,13.95,1,348.75
2025,千興,"298,005",51,"682,740",2.34,2.34,2.25,2.25,-,0.06,2.25,67,2.3,1,0
2027,大成鋼,"11,981,841","4,924","305,384,849",26.1,26.1,25.25,25.5,-,0.4,25.5,14,25.55,87,0
2028,威致,"452,768",279,"8,897,212",20,20,19.6,19.6, ,0,19.6,13,19.65,19,18.49
2029,盛餘,"147,062",81,"2,977,106",20.2,20.5,20.1,20.2,+,0.05,20.2,2,20.25,1,202
2030,彰源,"604,575",258,"7,313,542",12.1,12.2,12.05,12.1, ,0,12.05,30,12.1,28,50.42
